"Run 1: Time (s)","Run 1: Temperature (°C)","Run 1: Temperature (°C)"
44.24,99.4,94.8
44.25,99.5,94.7
44.26,99.2,94.7
44.27,99.5,94.9
44.28,99.4,94.7
44.29,99.4,94.8
44.30,99.5,94.8
44.31,99.2,94.7
44.32,99.5,94.9
44.33,99.4,94.8
44.34,99.4,94.8
44.35,99.5,94.8
44.36,99.2,94.7
44.37,99.5,94.9
44.38,99.5,94.8
44.39,99.4,94.9
44.40,99.5,94.9
44.41,99.2,94.8
44.42,99.7,95.0
44.43,99.4,94.9
44.44,99.4,94.9
44.45,99.5,94.9
44.46,99.3,94.9
44.47,99.5,95.0
44.48,99.5,94.9
44.49,99.5,94.9
44.50,99.5,95.0
44.51,99.2,94.9
44.52,99.5,95.0
44.53,99.5,94.9
44.54,99.5,95.1
44.55,99.5,95.0
44.56,99.3,94.9
44.57,99.7,95.1
44.58,99.5,95.0
44.59,99.4,95.0
44.60,99.5,95.0
44.61,99.3,94.9
44.62,99.5,95.2
44.63,99.5,95.0
44.64,99.5,95.0
44.65,99.5,95.0
44.66,99.3,95.0
44.67,99.5,95.2
44.68,99.5,95.0
44.69,99.5,95.1
44.70,99.5,95.2
44.71,99.2,95.0
44.72,99.5,95.2
44.73,99.5,95.1
44.74,99.4,95.2
44.75,99.5,95.1
44.76,99.3,95.0
44.77,99.5,95.3
44.78,99.5,95.2
44.79,99.5,95.2
44.80,99.5,95.2
44.81,99.2,95.1
44.82,99.5,95.2
44.83,99.5,95.2
44.84,99.5,95.2
44.85,99.7,95.3
44.86,99.2,95.2
44.87,99.5,95.3
44.88,99.5,95.2
44.89,99.4,95.3
44.90,99.5,95.3
44.91,99.3,95.2
44.92,99.5,95.3
44.93,99.4,95.2
44.94,99.5,95.3
44.95,99.5,95.3
44.96,99.3,95.2
44.97,99.5,95.4
44.98,99.5,95.2
44.99,99.5,95.3
45.00,99.5,95.3
45.01,99.2,95.2
45.02,99.5,95.5
45.03,99.5,95.3
45.04,99.4,95.3
45.05,99.4,95.3
45.06,99.3,95.3
45.07,99.5,95.5
45.08,99.5,95.4
45.09,99.5,95.4
45.10,99.5,95.3
45.11,99.3,95.4
45.12,99.5,95.5
45.13,99.5,95.4
45.14,99.5,95.5
45.15,99.5,95.5
45.16,99.3,95.3
45.17,99.5,95.5
45.18,99.5,95.5
45.19,99.5,95.5
45.20,99.5,95.5
45.21,99.4,95.3
45.22,99.5,95.5
45.23,99.5,95.5
45.24,99.4,95.5
45.25,99.5,95.5
45.26,99.3,95.5
45.27,99.5,95.5
45.28,99.5,95.5
45.29,99.5,95.5
45.30,99.7,95.5
45.31,99.2,95.5
45.32,99.5,95.5
45.33,99.5,95.5
45.34,99.4,95.5
45.35,99.5,95.5
45.36,99.3,95.5
45.37,99.5,95.7
45.38,99.5,95.5
45.39,99.5,95.5
45.40,99.5,95.7
45.41,99.4,95.5
45.42,99.5,95.7
45.43,99.5,95.5
45.44,99.5,95.5
45.45,99.5,95.5
45.46,99.3,95.5
45.47,99.5,95.7
45.48,99.5,95.7
45.49,99.5,95.7
45.50,99.7,95.7
45.51,99.3,95.5
45.52,99.7,95.7
45.53,99.5,95.7
45.54,99.4,95.7
45.55,99.5,95.7
45.56,99.3,95.5
45.57,99.7,95.7
45.58,99.5,95.7
45.59,99.7,95.7
45.60,99.5,95.7
45.61,99.4,95.5
45.62,99.5,95.7
45.63,99.5,95.7
45.64,99.5,95.7
45.65,99.5,95.7
45.66,99.4,95.7
45.67,99.5,95.8
45.68,99.5,95.7
45.69,99.5,95.8
45.70,99.5,95.7
45.71,99.3,95.7
45.72,99.5,95.8
45.73,99.5,95.7
45.74,99.5,95.8
45.75,99.4,95.7
45.76,99.4,95.7
45.77,99.5,95.9
45.78,99.5,95.7
45.79,99.5,95.8
45.80,99.5,95.8
45.81,99.4,95.7
45.82,99.5,95.9
45.83,99.5,95.7
45.84,99.5,95.8
45.85,99.5,95.8
45.86,99.3,95.7
45.87,99.5,95.9
45.88,99.5,95.8
45.89,99.5,95.9
45.90,99.5,95.9
45.91,99.3,95.7
45.92,99.5,96.0
45.93,99.5,95.8
45.94,99.5,95.9
45.95,99.5,95.9
45.96,99.3,95.8
45.97,99.5,95.9
45.98,99.5,95.9
45.99,99.5,95.9
46.00,99.5,95.9
46.01,99.4,95.8
46.02,99.5,96.0
46.03,99.5,95.9
46.04,99.5,95.9
46.05,99.5,95.9
46.06,99.3,95.9
46.07,99.5,96.0
46.08,99.5,95.9
46.09,99.5,96.0
46.10,99.5,96.0
46.11,99.4,95.9
46.12,99.5,96.0
46.13,99.5,96.0
46.14,99.4,96.0
46.15,99.5,96.0
46.16,99.4,95.9
46.17,99.5,96.0
46.18,99.4,96.0
46.19,99.4,96.0
46.20,99.5,96.0
46.21,99.2,95.9
46.22,99.5,96.1
46.23,99.5,96.0
46.24,99.4,96.1
46.25,99.4,96.0
46.26,99.3,95.9
46.27,99.5,96.1
46.28,99.4,96.0
46.29,99.5,96.0
46.30,99.5,96.1
46.31,99.3,96.0
46.32,99.5,96.2
46.33,99.5,96.0
46.34,99.4,96.0
46.35,99.4,96.0
46.36,99.2,96.0
46.37,99.5,96.2
46.38,99.5,96.1
46.39,99.4,96.1
46.40,99.5,96.1
46.41,99.3,96.1
46.42,99.5,96.2
46.43,99.4,96.1
46.44,99.5,96.2
46.45,99.5,96.2
46.46,99.2,96.0
46.47,99.5,96.3
46.48,99.5,96.2
46.49,99.4,96.2
46.50,99.5,96.1
46.51,99.3,96.1
46.52,99.5,96.3
46.53,99.5,96.2
46.54,99.4,96.2
46.55,99.5,96.2
46.56,99.2,96.1
46.57,99.5,96.3
46.58,99.5,96.2
46.59,99.5,96.3
46.60,99.4,96.2
46.61,99.3,96.1
46.62,99.5,96.3
46.63,99.4,96.2
46.64,99.4,96.3
46.65,99.5,96.3
46.66,99.2,96.1
46.67,99.5,96.3
46.68,99.5,96.3
46.69,99.4,96.3
46.70,99.4,96.3
46.71,99.2,96.2
46.72,99.5,96.4
46.73,99.4,96.3
46.74,99.4,96.3
46.75,99.5,96.4
46.76,99.2,96.2
46.77,99.4,96.4
46.78,99.5,96.3
46.79,99.4,96.4
46.80,99.5,96.4
46.81,99.2,96.2
46.82,99.5,96.4
46.83,99.5,96.4
46.84,99.4,96.3
46.85,99.5,96.4
46.86,99.2,96.3
46.87,99.5,96.4
46.88,99.4,96.3
46.89,99.4,96.4
46.90,99.7,96.4
46.91,99.2,96.3
46.92,99.5,96.4
46.93,99.5,96.4
46.94,99.4,96.4
46.95,99.5,96.4
46.96,99.2,96.3
46.97,99.5,96.5
46.98,99.4,96.4
46.99,99.5,96.4
47.00,99.7,96.5
47.01,99.3,96.4
47.02,99.4,96.4
47.03,99.5,96.4
47.04,99.5,96.4
47.05,99.7,96.5
47.06,99.3,96.4
47.07,99.5,96.5
47.08,99.4,96.4
47.09,99.5,96.4
47.10,99.8,96.5
47.11,99.3,96.4
47.12,99.5,96.5
47.13,99.5,96.4
47.14,99.5,96.5
47.15,99.8,96.6
47.16,99.2,96.4
47.17,99.5,96.5
47.18,99.5,96.4
47.19,99.5,96.5
47.20,99.8,96.6
47.21,99.4,96.4
47.22,99.5,96.6
47.23,99.4,96.4
47.24,99.5,96.5
47.25,99.8,96.7
47.26,99.4,96.4
47.27,99.5,96.6
47.28,99.5,96.5
47.29,99.5,96.5
47.30,99.8,96.6
47.31,99.4,96.5
47.32,99.5,96.6
47.33,99.5,96.5
47.34,99.7,96.6
47.35,99.8,96.7
47.36,99.4,96.4
47.37,99.5,96.6
47.38,99.5,96.6
47.39,99.5,96.5
47.40,99.8,96.7
47.41,99.4,96.5
47.42,99.5,96.7
47.43,99.5,96.5
47.44,99.5,96.6
47.45,99.8,96.7
47.46,99.4,96.5
47.47,99.5,96.7
47.48,99.5,96.7
47.49,99.5,96.6
47.50,99.8,96.7
47.51,99.4,96.6
47.52,99.7,96.7
47.53,99.5,96.7
47.54,99.5,96.6
47.55,99.8,96.7
47.56,99.4,96.5
47.57,99.5,96.7
47.58,99.5,96.7
47.59,99.5,96.7
47.60,99.8,96.7
47.61,99.4,96.7
47.62,99.7,96.7
47.63,99.5,96.7
47.64,99.5,96.7
47.65,99.8,96.8
47.66,99.4,96.6
47.67,99.7,96.7
47.68,99.7,96.7
47.69,99.5,96.7
47.70,99.9,96.7
47.71,99.5,96.7
47.72,99.7,96.8
47.73,99.5,96.7
47.74,99.5,96.7
47.75,99.8,96.8
47.76,99.4,96.7
47.77,99.7,96.8
47.78,99.5,96.7
47.79,99.7,96.8
47.80,99.8,96.8
47.81,99.5,96.7
47.82,99.7,96.8
47.83,99.5,96.7
47.84,99.5,96.7
47.85,99.9,96.9
47.86,99.4,96.7
47.87,99.5,96.8
47.88,99.5,96.8
47.89,99.5,96.8
47.90,99.8,96.9
47.91,99.4,96.7
47.92,99.7,96.8
47.93,99.5,96.8
47.94,99.5,96.8
47.95,99.9,97.0
47.96,99.4,96.7
47.97,99.7,96.8
47.98,99.5,96.8
47.99,99.5,96.9
48.00,99.8,96.9
48.01,99.4,96.8
48.02,99.5,96.9
48.03,99.5,96.8
48.04,99.5,96.8
48.05,99.8,97.0
48.06,99.4,96.8
48.07,99.5,96.9
48.08,99.5,96.8
48.09,99.5,96.8
48.10,99.8,97.0
48.11,99.4,96.8
48.12,99.5,97.0
48.13,99.5,96.9
48.14,99.5,96.9
48.15,99.8,97.0
48.16,99.4,96.8
48.17,99.5,97.0
48.18,99.5,96.9
48.19,99.5,96.9
48.20,99.8,97.0
48.21,99.4,96.9
48.22,99.5,97.0
48.23,99.5,96.9
48.24,99.5,96.9
48.25,99.8,97.1
48.26,99.4,96.8
48.27,99.5,97.0
48.28,99.5,97.0
48.29,99.5,97.0
48.30,99.8,97.1
48.31,99.4,96.9
48.32,99.5,97.0
48.33,99.5,96.9
48.34,99.5,97.0
48.35,99.9,97.1
48.36,99.4,96.9
48.37,99.7,97.0
48.38,99.7,97.0
48.39,99.5,97.0
48.40,99.9,97.1
48.41,99.4,97.0
48.42,99.5,97.1
48.43,99.5,97.0
48.44,99.7,97.1
48.45,99.9,97.2
48.46,99.4,97.0
48.47,99.5,97.1
48.48,99.5,97.0
48.49,99.7,97.0
48.50,99.9,97.2
48.51,99.4,97.0
48.52,99.5,97.1
48.53,99.7,97.0
48.54,99.7,97.1
48.55,99.8,97.2
48.56,99.4,97.0
48.57,99.5,97.1
48.58,99.5,97.1
48.59,99.7,97.1
48.60,99.9,97.2
48.61,99.4,97.0
48.62,99.5,97.1
48.63,99.5,97.1
48.64,99.5,97.1
48.65,99.8,97.2
48.66,99.4,97.1
48.67,99.5,97.2
48.68,99.5,97.1
48.69,99.5,97.1
48.70,99.8,97.2
48.71,99.4,97.1
48.72,99.5,97.2
48.73,99.5,97.1
48.74,99.5,97.1
48.75,99.8,97.2
48.76,99.4,97.1
48.77,99.5,97.2
48.78,99.5,97.2
48.79,99.5,97.2
48.80,99.8,97.2
48.81,99.4,97.1
48.82,99.5,97.2
48.83,99.5,97.2
48.84,99.5,97.2
48.85,99.8,97.2
48.86,99.4,97.1
48.87,99.5,97.2
48.88,99.5,97.2
48.89,99.4,97.2
48.90,99.7,97.2
48.91,99.4,97.1
48.92,99.5,97.2
48.93,99.5,97.2
48.94,99.5,97.2
48.95,99.7,97.3
48.96,99.4,97.2
48.97,99.5,97.2
48.98,99.5,97.2
48.99,99.4,97.2
49.00,99.7,97.3
49.01,99.4,97.1
49.02,99.5,97.3
49.03,99.5,97.2
49.04,99.5,97.2
49.05,99.8,97.3
49.06,99.4,97.2
49.07,99.5,97.2
49.08,99.5,97.3
49.09,99.5,97.2
49.10,99.8,97.3
49.11,99.4,97.2
49.12,99.5,97.2
49.13,99.5,97.2
49.14,99.5,97.3
49.15,99.7,97.5
49.16,99.4,97.2
49.17,99.5,97.3
49.18,99.5,97.3
49.19,99.5,97.2
49.20,99.8,97.5
49.21,99.4,97.3
49.22,99.5,97.3
49.23,99.5,97.3
49.24,99.5,97.3
49.25,99.8,97.3
49.26,99.5,97.2
49.27,99.5,97.3
49.28,99.5,97.3
49.29,99.5,97.2
49.30,99.8,97.5
49.31,99.5,97.2
49.32,99.5,97.3
49.33,99.5,97.3
49.34,99.5,97.3
49.35,99.7,97.5
49.36,99.5,97.3
49.37,99.5,97.5
49.38,99.5,97.3
49.39,99.5,97.3
49.40,99.8,97.6
49.41,99.5,97.3
49.42,99.5,97.5
49.43,99.5,97.3
49.44,99.5,97.3
49.45,99.8,97.6
49.46,99.5,97.3
49.47,99.5,97.5
49.48,99.5,97.3
49.49,99.5,97.5
49.50,99.8,97.6
49.51,99.5,97.3
49.52,99.5,97.5
49.53,99.5,97.5
49.54,99.5,97.5
49.55,99.8,97.6
49.56,99.4,97.3
49.57,99.5,97.5
49.58,99.5,97.5
49.59,99.5,97.5
49.60,99.8,97.6
49.61,99.5,97.3
49.62,99.5,97.6
49.63,99.5,97.5
49.64,99.5,97.6
49.65,99.8,97.7
49.66,99.4,97.3
49.67,99.5,97.5
49.68,99.5,97.6
49.69,99.5,97.6
49.70,99.8,97.7
49.71,99.5,97.5
49.72,99.5,97.6
49.73,99.7,97.6
49.74,99.5,97.6
49.75,99.7,97.6
49.76,99.5,97.5
49.77,99.5,97.6
49.78,99.7,97.6
49.79,99.5,97.6
49.80,99.8,97.7
49.81,99.4,97.5
49.82,99.5,97.6
49.83,99.5,97.6
49.84,99.5,97.6
49.85,99.8,97.6
49.86,99.5,97.6
49.87,99.5,97.6
49.88,99.5,97.6
49.89,99.5,97.6
49.90,99.8,97.7
49.91,99.5,97.6
49.92,99.5,97.6
49.93,99.5,97.6
49.94,99.5,97.6
49.95,99.8,97.7
49.96,99.4,97.6
49.97,99.5,97.6
49.98,99.5,97.6
49.99,99.5,97.6
50.00,99.8,97.7
50.01,99.5,97.6
50.02,99.4,97.7
50.03,99.5,97.6
50.04,99.5,97.6
50.05,99.8,97.7
50.06,99.4,97.6
50.07,99.5,97.7
50.08,99.5,97.7
50.09,99.5,97.6
50.10,99.7,97.7
50.11,99.5,97.7
50.12,99.4,97.7
50.13,99.5,97.6
50.14,99.5,97.7
50.15,99.7,97.8
50.16,99.4,97.6
50.17,99.5,97.7
50.18,99.5,97.7
50.19,99.5,97.7
50.20,99.7,97.8
50.21,99.4,97.7
50.22,99.4,97.6
50.23,99.5,97.7
50.24,99.5,97.7
50.25,99.7,97.8
50.26,99.4,97.7
50.27,99.4,97.7
50.28,99.4,97.7
50.29,99.1,97.7
50.30,99.7,97.8
50.31,99.4,97.7
50.32,99.4,97.7
50.33,99.5,97.7
50.34,99.5,97.7
50.35,99.7,97.8
50.36,99.4,97.7
50.37,99.4,97.7
50.38,99.5,97.7
50.39,99.5,97.7
50.40,99.5,97.8
50.41,99.4,97.7
50.42,99.5,97.7
50.43,99.5,97.7
50.44,99.5,97.7
50.45,99.7,97.9
50.46,99.4,97.7
50.47,99.4,97.7
50.48,99.5,97.7
50.49,99.5,97.8
50.50,99.7,97.8
50.51,99.5,97.7
50.52,99.5,97.7
50.53,99.5,97.7
50.54,99.5,97.8
50.55,99.7,97.9
50.56,99.5,97.7
50.57,99.5,97.8
50.58,99.5,97.8
50.59,99.4,97.7
50.60,99.8,97.9
50.61,99.5,97.8
50.62,99.5,97.8
50.63,99.5,97.8
50.64,99.5,97.8
50.65,99.8,97.9
50.66,99.5,97.7
50.67,99.5,97.8
50.68,99.5,97.7
50.69,99.5,97.7
50.70,99.8,97.9
50.71,99.4,97.7
50.72,99.5,97.8
50.73,99.5,97.8
50.74,99.5,97.8
50.75,99.8,98.0
50.76,99.5,97.8
50.77,99.4,97.8
50.78,99.5,97.8
50.79,99.5,97.8
50.80,99.7,97.9
50.81,99.5,97.8
50.82,99.5,97.8
50.83,99.5,97.8
50.84,99.4,97.8
50.85,99.8,97.9
50.86,99.4,97.7
50.87,99.5,97.9
50.88,99.4,97.9
50.89,99.3,97.8
50.90,99.7,98.0
50.91,99.4,97.8
50.92,99.4,97.8
50.93,99.5,97.9
50.94,99.2,97.8
50.95,99.5,97.9
50.96,99.5,97.8
50.97,99.5,97.9
50.98,99.5,97.9
50.99,99.2,97.7
51.00,99.7,98.0
51.01,99.4,97.8
51.02,99.4,97.9
51.03,99.4,97.9
51.04,99.2,97.7
51.05,99.7,98.0
51.06,99.3,97.9
51.07,99.4,97.9
51.08,99.4,97.9
51.09,99.2,97.8
51.10,99.5,98.0
51.11,99.4,97.9
51.12,99.4,97.9
51.13,99.4,97.9
51.14,99.2,97.8
51.15,99.5,98.1
51.16,99.4,97.8
51.17,99.4,97.9
51.18,99.4,97.9
51.19,99.2,97.8
51.20,99.7,98.1
51.21,99.4,97.9
51.22,99.3,97.9
51.23,99.5,97.9
51.24,99.2,97.9
51.25,99.5,98.0
51.26,99.4,97.9
51.27,99.5,97.9
51.28,99.4,97.9
51.29,99.2,97.9
51.30,99.5,98.1
51.31,99.3,97.9
51.32,99.5,97.9
51.33,99.3,98.0
51.34,99.2,97.9
51.35,99.5,98.1
51.36,99.4,97.9
51.37,99.3,97.9
51.38,99.4,98.0
51.39,99.2,97.9
51.40,99.5,98.0
51.41,99.4,97.9
51.42,99.4,98.0
51.43,99.4,98.0
51.44,99.2,97.9
51.45,99.5,98.1
51.46,99.4,97.9
51.47,99.4,98.1
51.48,99.4,97.9
51.49,99.2,97.8
51.50,99.5,98.1
51.51,99.4,97.9
51.52,99.4,97.9
51.53,99.4,98.0
51.54,99.2,97.9
51.55,99.5,98.1
51.56,99.4,97.9
51.57,99.4,98.0
51.58,99.3,98.0
51.59,99.2,97.9
51.60,99.5,98.2
51.61,99.3,97.9
51.62,99.4,98.0
51.63,99.4,98.0
51.64,99.2,97.9
51.65,99.5,98.2
51.66,99.4,98.0
51.67,99.3,97.9
51.68,99.4,98.0
51.69,99.2,97.9
51.70,99.5,98.1
51.71,99.4,97.9
51.72,99.5,98.0
51.73,99.4,98.1
51.74,99.2,97.9
51.75,99.4,98.2
51.76,99.4,97.9
51.77,99.5,98.2
51.78,99.3,98.1
51.79,99.2,97.9
51.80,99.4,98.1
51.81,99.4,97.9
51.82,99.5,98.1
51.83,99.3,98.0
51.84,99.1,97.9
51.85,99.5,98.1
51.86,99.3,98.0
51.87,99.3,98.0
51.88,99.4,98.0
51.89,99.1,97.9
51.90,99.4,98.2
51.91,99.4,98.0
51.92,99.3,98.2
51.93,99.3,97.9
51.94,99.2,97.9
51.95,99.4,98.2
51.96,99.3,98.0
51.97,99.3,98.1
51.98,99.4,98.1
51.99,99.1,97.9
52.00,99.4,98.2
52.01,99.3,98.0
52.02,99.3,98.0
52.03,99.4,98.2
52.04,99.1,97.9
52.05,99.4,98.2
52.06,99.3,98.1
52.07,99.3,98.0
52.08,99.4,98.1
52.09,99.1,98.0
52.10,99.4,98.2
52.11,99.4,98.0
52.12,99.3,98.2
52.13,99.3,98.0
52.14,99.1,97.9
52.15,99.4,98.2
52.16,99.3,98.0
52.17,99.3,98.2
52.18,99.3,98.2
52.19,99.1,97.9
52.20,99.4,98.2
52.21,99.3,98.2
52.22,99.4,98.2
52.23,99.3,98.2
52.24,99.1,98.0
52.25,99.4,98.2
52.26,99.3,98.1
52.27,99.2,98.2
52.28,99.2,98.1
52.29,99.2,98.0
52.30,99.4,98.2
52.31,99.3,98.1
52.32,99.3,98.2
52.33,99.2,98.1
52.34,99.1,98.0
52.35,99.4,98.2
52.36,99.3,98.2
52.37,99.3,98.1
52.38,99.3,98.2
52.39,99.2,98.0
52.40,99.4,98.2
52.41,99.3,98.2
52.42,99.4,98.2
52.43,99.4,98.1
52.44,99.2,98.1
52.45,99.4,98.2
52.46,99.4,98.0
52.47,99.4,98.2
52.48,99.4,98.2
52.49,99.2,98.1
52.50,99.5,98.2
52.51,99.4,98.1
52.52,99.4,98.2
52.53,99.4,98.2
52.54,99.2,98.0
52.55,99.5,98.2
52.56,99.4,98.2
52.57,99.4,98.2
52.58,99.4,98.2
52.59,99.3,98.1
52.60,99.5,98.3
52.61,99.5,98.2
52.62,99.4,98.3
52.63,99.5,98.2
52.64,99.3,98.2
52.65,99.5,98.3
52.66,99.5,98.2
52.67,99.4,98.2
52.68,99.5,98.2
52.69,99.4,98.2
52.70,99.5,98.3
52.71,99.4,98.2
52.72,99.5,98.2
52.73,99.5,98.3
52.74,99.4,98.2
52.75,99.5,98.3
52.76,99.5,98.2
52.77,99.5,98.2
52.78,99.7,98.3
52.79,99.4,98.2
52.80,99.5,98.3
52.81,99.5,98.2
52.82,99.5,98.3
52.83,99.5,98.3
52.84,99.4,98.2
52.85,99.5,98.3
52.86,99.5,98.2
52.87,99.5,98.3
52.88,99.4,98.2
52.89,99.4,98.2
52.90,99.5,98.4
52.91,99.5,98.2
52.92,99.5,98.2
52.93,99.5,98.3
52.94,99.3,98.2
52.95,99.5,98.3
52.96,99.4,98.3
52.97,99.4,98.3
52.98,99.4,98.3
52.99,99.3,98.2
53.00,99.5,98.4
53.01,99.5,98.3
53.02,99.5,98.3
53.03,99.5,98.3
53.04,99.3,98.2
53.05,99.4,98.3
53.06,99.5,98.2
53.07,99.5,98.3
53.08,99.4,98.4
53.09,99.3,98.2
53.10,99.5,98.4
53.11,99.4,98.2
53.12,99.5,98.3
53.13,99.5,98.4
53.14,99.3,98.2
53.15,99.5,98.4
53.16,99.4,98.3
53.17,99.4,98.3
53.18,99.5,98.4
53.19,99.2,98.2
53.20,99.5,98.4
53.21,99.5,98.3
53.22,99.4,98.4
53.23,99.4,98.3
53.24,99.3,98.2
53.25,99.5,98.4
53.26,99.5,98.3
53.27,99.5,98.3
53.28,99.5,98.4
53.29,99.2,98.3
53.30,99.4,98.4
53.31,99.4,98.3
53.32,99.3,98.4
53.33,99.4,98.3
53.34,99.2,98.2
53.35,99.4,98.4
53.36,99.3,98.4
53.37,99.3,98.4
53.38,99.3,98.4
53.39,99.2,98.2
53.40,99.4,98.4
53.41,99.4,98.4
53.42,99.4,98.4
53.43,99.3,98.4
53.44,99.2,98.3
53.45,99.5,98.4
53.46,99.3,98.4
53.47,99.4,98.3
53.48,99.5,98.4
53.49,99.2,98.3
53.50,99.4,98.4
53.51,99.4,98.4
53.52,99.4,98.4
53.53,99.4,98.4
53.54,99.2,98.3
53.55,99.4,98.4
53.56,99.4,98.3
53.57,99.3,98.4
53.58,99.4,98.4
53.59,99.2,98.3
53.60,99.4,98.4
53.61,99.4,98.4
53.62,99.3,98.4
53.63,99.3,98.4
53.64,99.2,98.2
53.65,99.5,98.4
53.66,99.5,98.4
53.67,99.3,98.4
53.68,99.4,98.4
53.69,99.2,98.3
53.70,99.4,98.4
53.71,99.4,98.4
53.72,99.3,98.3
53.73,99.8,98.4
53.74,99.2,98.4
53.75,99.4,98.4
53.76,99.4,98.4
53.77,99.4,98.4
53.78,99.4,98.4
53.79,99.2,98.3
53.80,99.4,98.4
53.81,99.5,98.4
53.82,99.3,98.4
53.83,99.4,98.4
53.84,99.2,98.3
53.85,99.4,98.4
53.86,99.3,98.4
53.87,99.4,98.4
53.88,99.3,98.5
53.89,99.2,98.3
53.90,99.4,98.4
53.91,99.4,98.4
53.92,99.4,98.4
53.93,99.4,98.4
53.94,99.2,98.3
53.95,99.4,98.4
53.96,99.4,98.4
53.97,99.4,98.4
53.98,99.4,98.4
53.99,99.2,98.4
54.00,99.4,98.4
54.01,99.4,98.4
54.02,99.4,98.4
54.03,99.4,98.4
54.04,99.2,98.4
54.05,99.4,98.4
54.06,99.4,98.4
54.07,99.4,98.4
54.08,99.4,98.4
54.09,99.2,98.4
54.10,99.4,98.4
54.11,99.4,98.4
54.12,99.4,98.4
54.13,99.4,98.4
54.14,99.2,98.3
54.15,99.4,98.5
54.16,99.4,98.4
54.17,99.4,98.4
54.18,99.5,98.5
54.19,99.2,98.4
54.20,99.5,98.5
54.21,99.4,98.4
54.22,99.4,98.4
54.23,99.5,98.5
54.24,99.2,98.4
54.25,99.4,98.4
54.26,99.4,98.4
54.27,99.4,98.4
54.28,99.5,98.5
54.29,99.2,98.4
54.30,99.4,98.5
54.31,99.4,98.4
54.32,99.4,98.4
54.33,99.5,98.5
54.34,99.2,98.4
54.35,99.4,98.4
54.36,99.4,98.4
54.37,99.4,98.4
54.38,99.5,98.5
54.39,99.2,98.4
54.40,99.4,98.5
54.41,99.4,98.4
54.42,99.4,98.4
54.43,99.7,98.5
54.44,99.2,98.4
54.45,99.4,98.5
54.46,99.4,98.4
54.47,99.4,98.4
54.48,99.8,98.5
54.49,99.2,98.4
54.50,99.4,98.5
54.51,99.4,98.4
54.52,99.3,98.4
54.53,99.7,98.5
54.54,99.2,98.4
54.55,99.4,98.4
54.56,99.4,98.5
54.57,99.4,98.5
54.58,99.7,98.6
54.59,99.2,98.4
54.60,99.4,98.5
54.61,99.4,98.4
54.62,99.3,98.5
54.63,99.5,98.5
54.64,99.2,98.4
54.65,99.4,98.5
54.66,99.4,98.5
54.67,99.3,98.5
54.68,99.5,98.5
54.69,99.2,98.4
54.70,99.4,98.5
54.71,99.3,98.5
54.72,99.4,98.5
54.73,99.5,98.6
54.74,99.2,98.4
54.75,99.4,98.5
54.76,99.3,98.5
54.77,99.3,98.4
54.78,99.5,98.5
54.79,99.1,98.4
54.80,99.4,98.5
54.81,99.3,98.5
54.82,99.3,98.5
54.83,99.5,98.6
54.84,99.1,98.4
54.85,99.4,98.5
54.86,99.3,98.5
54.87,99.2,98.5
54.88,99.5,98.5
54.89,99.2,98.4
54.90,99.4,98.5
54.91,99.3,98.5
54.92,99.2,98.5
54.93,99.5,98.5
54.94,99.2,98.4
54.95,99.3,98.5
54.96,99.3,98.5
54.97,99.3,98.5
54.98,99.5,98.5
54.99,99.1,98.4
55.00,99.4,98.5
55.01,99.3,98.4
55.02,99.3,98.5
55.03,99.5,98.6
55.04,99.1,98.4
55.05,99.4,98.5
55.06,99.3,98.5
55.07,99.3,98.5
55.08,99.5,98.6
55.09,99.2,98.4
55.10,99.4,98.6
55.11,99.3,98.5
55.12,99.2,98.5
55.13,99.5,98.6
55.14,99.1,98.4
55.15,99.4,98.5
55.16,99.3,98.5
55.17,99.3,98.5
55.18,99.5,98.7
55.19,99.1,98.4
55.20,99.3,98.5
55.21,99.4,98.5
55.22,99.3,98.5
55.23,99.5,98.6
55.24,99.2,98.4
55.25,99.4,98.5
55.26,99.3,98.5
55.27,99.3,98.5
55.28,99.5,98.5
55.29,99.2,98.5
55.30,99.4,98.5
55.31,99.4,98.5
55.32,99.4,98.5
55.33,99.5,98.6
55.34,99.2,98.5
55.35,99.4,98.6
55.36,99.4,98.5
55.37,99.4,98.6
55.38,99.5,98.6
55.39,99.2,98.5
55.40,99.4,98.6
55.41,99.3,98.5
55.42,99.4,98.5
55.43,99.5,98.7
55.44,99.2,98.4
55.45,99.4,98.6
55.46,99.4,98.5
55.47,99.4,98.5
55.48,99.5,98.7
55.49,99.2,98.5
55.50,99.4,98.6
55.51,99.4,98.5
55.52,99.4,98.5
55.53,99.7,98.7
55.54,99.2,98.5
55.55,99.4,98.5
55.56,99.5,98.6
55.57,99.3,98.5
55.58,99.7,98.7
55.59,99.2,98.5
55.60,99.4,98.5
55.61,99.4,98.6
55.62,99.4,98.5
55.63,99.7,98.7
55.64,99.3,98.5
55.65,99.4,98.6
55.66,99.4,98.5
55.67,99.4,98.5
55.68,99.8,98.7
55.69,99.2,98.5
55.70,99.4,98.6
55.71,99.4,98.6
55.72,99.4,98.5
55.73,99.8,98.7
55.74,99.3,98.5
55.75,99.4,98.6
55.76,99.5,98.6
55.77,99.4,98.5
55.78,99.7,98.7
55.79,99.3,98.5
55.80,99.5,98.6
55.81,99.4,98.5
55.82,99.4,98.6
55.83,99.7,98.7
55.84,99.3,98.4
55.85,99.5,98.7
55.86,99.5,98.6
